"Plot Title: AV14-S5"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10578650, SEN S/N: 10578650, LBL: TEMP)","Intensity, Lux (LGR S/N: 10578650, SEN S/N: 10578650, LBL: LIGHT INTENSITY)","Coupler Attached (LGR S/N: 10578650)","Host Connected (LGR S/N: 10578650)","Stopped (LGR S/N: 10578650)","End Of File (LGR S/N: 10578650)"
2317,07/02/16 01:00:00 AM,11.334,0.0,,,,
2318,07/02/16 04:00:00 AM,10.846,0.0,,,,
2319,07/02/16 07:00:00 AM,11.431,925.7,,,,
2320,07/02/16 10:00:00 AM,12.497,1722.2,,,,
2321,07/02/16 01:00:00 PM,14.230,1722.2,,,,
2322,07/02/16 04:00:00 PM,14.709,742.7,,,,
2323,07/02/16 07:00:00 PM,14.325,484.4,,,,
2324,07/02/16 10:00:00 PM,12.594,0.0,,,,
2325,07/03/16 01:00:00 AM,11.625,0.0,,,,
2326,07/03/16 04:00:00 AM,10.063,0.0,,,,
2327,07/03/16 07:00:00 AM,9.571,312.2,,,,
2328,07/03/16 10:00:00 AM,10.944,3961.1,,,,
2329,07/03/16 01:00:00 PM,12.013,2755.6,,,,
2330,07/03/16 04:00:00 PM,12.013,1108.7,,,,
2331,07/03/16 07:00:00 PM,11.528,861.1,,,,
2332,07/03/16 10:00:00 PM,10.748,0.0,,,,
2333,07/04/16 01:00:00 AM,9.077,0.0,,,,
2334,07/04/16 04:00:00 AM,8.282,0.0,,,,
2335,07/04/16 07:00:00 AM,8.182,796.5,,,,
2336,07/04/16 10:00:00 AM,9.077,2238.9,,,,
2337,07/04/16 01:00:00 PM,10.748,3788.9,,,,
2338,07/04/16 04:00:00 PM,10.259,1636.1,,,,
2339,07/04/16 07:00:00 PM,10.063,538.2,,,,
2340,07/04/16 10:00:00 PM,9.571,0.0,,,,
2341,07/05/16 01:00:00 AM,8.779,0.0,,,,
2342,07/05/16 04:00:00 AM,8.182,0.0,,,,
2343,07/05/16 07:00:00 AM,7.983,172.2,,,,
2344,07/05/16 10:00:00 AM,8.680,1894.5,,,,
2345,07/05/16 01:00:00 PM,9.176,1722.2,,,,
2346,07/05/16 04:00:00 PM,9.373,1808.3,,,,
2347,07/05/16 07:00:00 PM,9.077,236.8,,,,
2348,07/05/16 10:00:00 PM,8.481,0.0,,,,
2349,07/06/16 01:00:00 AM,7.782,0.0,,,,
2350,07/06/16 04:00:00 AM,7.682,0.0,,,,
2351,07/06/16 07:00:00 AM,7.983,290.6,,,,
2352,07/06/16 10:00:00 AM,9.571,2152.8,,,,
2353,07/06/16 01:00:00 PM,11.431,1808.3,,,,
2354,07/06/16 04:00:00 PM,11.916,1151.7,,,,
2355,07/06/16 07:00:00 PM,11.819,581.3,,,,
2356,07/06/16 10:00:00 PM,10.357,0.0,,,,
2357,07/07/16 01:00:00 AM,9.866,0.0,,,,
2358,07/07/16 04:00:00 AM,9.866,0.0,,,,
2359,07/07/16 07:00:00 AM,9.866,215.3,,,,
2360,07/07/16 10:00:00 AM,9.866,462.9,,,,
2361,07/07/16 01:00:00 PM,10.944,2927.8,,,,
2362,07/07/16 04:00:00 PM,12.401,1722.2,,,,
2363,07/07/16 07:00:00 PM,11.431,161.5,,,,
2364,07/07/16 10:00:00 PM,10.553,0.0,,,,
2365,07/08/16 01:00:00 AM,10.357,0.0,,,,
2366,07/08/16 04:00:00 AM,10.259,0.0,,,,
2367,07/08/16 07:00:00 AM,10.161,409.0,,,,
2368,07/08/16 10:00:00 AM,11.041,2411.1,,,,
2369,07/08/16 01:00:00 PM,11.528,2325.0,,,,
2370,07/08/16 04:00:00 PM,12.207,1722.2,,,,
2371,07/08/16 07:00:00 PM,11.916,656.6,,,,
2372,07/08/16 10:00:00 PM,11.139,0.0,,,,
2373,07/09/16 01:00:00 AM,9.669,0.0,,,,
2374,07/09/16 04:00:00 AM,8.680,0.0,,,,
2375,07/09/16 07:00:00 AM,8.581,828.8,,,,
2376,07/09/16 10:00:00 AM,9.965,2755.6,,,,
2377,07/09/16 01:00:00 PM,10.748,1550.0,,,,
2378,07/09/16 04:00:00 PM,11.139,2583.4,,,,
2379,07/09/16 07:00:00 PM,10.357,678.1,,,,
2380,07/09/16 10:00:00 PM,9.571,0.0,,,,
2381,07/10/16 01:00:00 AM,8.978,0.0,,,,
2382,07/10/16 04:00:00 AM,8.680,0.0,,,,
2383,07/10/16 07:00:00 AM,8.581,484.4,,,,
2384,07/10/16 10:00:00 AM,9.077,1280.9,,,,
2385,07/10/16 01:00:00 PM,9.669,344.4,,,,
2386,07/10/16 04:00:00 PM,9.373,1227.1,,,,
2387,07/10/16 07:00:00 PM,9.373,129.2,,,,
2388,07/10/16 10:00:00 PM,8.978,0.0,,,,
2389,07/11/16 01:00:00 AM,8.481,0.0,,,,
2390,07/11/16 04:00:00 AM,8.182,0.0,,,,
2391,07/11/16 07:00:00 AM,8.082,430.6,,,,
2392,07/11/16 10:00:00 AM,8.978,1636.1,,,,
2393,07/11/16 01:00:00 PM,10.651,2927.8,,,,
2394,07/11/16 04:00:00 PM,10.651,979.5,,,,
2395,07/11/16 07:00:00 PM,10.455,344.4,,,,
2396,07/11/16 10:00:00 PM,9.965,0.0,,,,
2397,07/12/16 01:00:00 AM,9.669,0.0,,,,
2398,07/12/16 04:00:00 AM,9.472,0.0,,,,
2399,07/12/16 07:00:00 AM,9.373,516.7,,,,
2400,07/12/16 10:00:00 AM,10.063,678.1,,,,
2401,07/12/16 01:00:00 PM,10.846,1377.8,,,,
2402,07/12/16 02:55:21 PM,,,Logged,,,
2403,07/12/16 02:55:22 PM,,,,Logged,,
2404,07/12/16 02:55:34 PM,,,,,Logged,Logged
